plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,cau_trat,tra_reut,tr_po_pl,tra_cost,raz_op_t,tra_pindo2,gasto_tra_pindo2,tra_pindo1,gasto_tra_pindo1,tra_rareo2,gasto_tra_rareo2,tra_rareo1,gasto_tra_rareo1,tra_ragro2,gasto_tra_ragro2,tra_ragro1,gasto_tra_ragro1,tra_inceo2,gasto_tra_inceo2,tra_inceo1,gasto_tra_inceo1,tra_rotro2,gasto_tra_rotro2,tra_rotro1,gasto_tra_rotro1,tra_intero2,gasto_tra_intero2,tra_intero1,gasto_tra_intero1,tra_oper_a,tra_reut_a,tr_po_pl_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
19012,LAGUNA CIENEGA DE FLORES,1,NA,NA,4.03,3,25,130865.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna facultativa,No Aplica,970,68747,2762,68266,Urbanos,Nuevo Leon,Cienega de Flores,19,12,475,0.718,ALTO,19.1,3477.2,0.852,0.541,0.803
19013,PLANTA TRATADORA DE AGUAS RESIDUALES CHINA N.L.,1,16903.58333,40125.42,NA,3,12,3897384.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,971,9930,1777,8264,Semiurbanos,Nuevo Leon,China,19,13,774,0.688,MEDIO,23.9,3295.5,0.811,0.505,0.795
19014,LAGUNA DOCTOR ARROYO,1,NA,NA,17.82,1,25,8247.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Laguna facultativa,No Aplica,972,36088,5646,11822,Semiurbanos,Nuevo Leon,Doctor Arroyo,19,14,1637,0.615,MEDIO,35.4,1525.3,0.714,0.48,0.679
19016,LAGUNA DR. GONZALEZ,1,NA,NA,1.98,3,25,66330.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna facultativa,No Aplica,974,3256,482,NA,Rurales,Nuevo Leon,Doctor Gonzalez,19,16,933,0.672,MEDIO,26.5,2425.8,0.789,0.514,0.749
19017,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,1,12832,28488,7.88,3,12,3130131.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,975,40903,6380,10387,Semiurbanos,Nuevo Leon,Galeana,19,17,1430,0.633,MEDIO,30.6,1640.5,0.754,0.487,0.69
19018,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES GARCIA,1,158923.5833,397937.25,77.65,1,12,19703547.9,0,NA,NA,1,77.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,976,397205,13037,389146,Metropolitanos,Nuevo Leon,Garcia,19,18,418,0.726,ALTO,22.3,2934.9,0.825,0.595,0.778
19020,LAGUNA GENERAL BRAVO,1,NA,NA,0.99,3,25,1288.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna facultativa,No Aplica,978,5506,923,4036,Semiurbanos,Nuevo Leon,General Bravo,19,20,635,0.701,ALTO,22.7,3216.6,0.821,0.53,0.792
19021,NORTE,1,2006655.333,4306591.83,2140.15,2,12,479934134.1,0,1,57.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,979,481213,32366,476327,Metropolitanos,Nuevo Leon,General Escobedo,19,21,151,0.767,ALTO,12.6,3277.6,0.907,0.626,0.794
19022,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES GENERAL TERAN,1,13145.66667,34196.17,12.07,3,12,3299996.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,980,14109,2905,6490,Semiurbanos,Nuevo Leon,General Teran,19,22,819,0.683,MEDIO,23.4,2354.3,0.815,0.524,0.744
19023,LAGUNA GRAL. TREVINO,1,NA,NA,1.07,3,25,560822.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna facultativa,No Aplica,981,1808,476,NA,Rurales,Nuevo Leon,General Trevino,19,23,847,0.681,MEDIO,26.1,2633,0.793,0.522,0.761
19024,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ZARAGOZA,1,4652.333333,12410.75,1.5,3,12,1095945.47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,982,6282,965,2986,Semiurbanos,Nuevo Leon,General Zaragoza,19,24,1609,0.617,MEDIO,32.6,1370,0.737,0.481,0.663
19025,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ZUAZUA,1,211808.25,474877,137.31,3,12,26665458.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,983,102149,3162,100451,Urbanos,Nuevo Leon,General Zuazua,19,25,368,0.733,ALTO,14.5,2844.1,0.891,0.571,0.773
19025,LAGUNA ZUAZUA,2,NA,NA,NA,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Fin de vida util,983,102149,3162,100451,Urbanos,Nuevo Leon,General Zuazua,19,25,368,0.733,ALTO,14.5,2844.1,0.891,0.571,0.773
19027,LAGUNA LOS HERRERAS,1,453.5,1994.17,2.47,3,25,293280.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna facultativa,No Aplica,985,1959,564,NA,Rurales,Nuevo Leon,Los Herreras,19,27,1299,0.643,MEDIO,31,2422.8,0.752,0.473,0.749
19028,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES HIGUERAS,1,1334.833333,4066.83,1.76,3,12,732346.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,986,1386,249,NA,Rurales,Nuevo Leon,Higueras,19,28,761,0.689,MEDIO,23.5,2297.2,0.814,0.542,0.741
19029,LAGUNA HUALAHUISES,1,NA,NA,6.75,1,25,4253594.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Laguna facultativa,No Aplica,987,7026,1256,5854,Semiurbanos,Nuevo Leon,Hualahuises,19,29,445,0.722,ALTO,22.1,2694.5,0.827,0.596,0.765
19030,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ITURBIDE,1,2180.666667,6412.17,2.45,3,12,775909.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,988,3298,603,NA,Rurales,Nuevo Leon,Iturbide,19,30,1597,0.619,MEDIO,39.5,1388.8,0.679,0.525,0.665
19032,LAGUNA LAMPAZOS,1,NA,NA,3.52,1,25,31813.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Laguna facultativa,No Aplica,990,5351,849,5086,Semiurbanos,Nuevo Leon,Lampazos de Naranjo,19,32,728,0.692,MEDIO,23.8,2589.5,0.812,0.537,0.759
19033,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LINARES,1,123730.8333,272723,97.88,1,12,17356837.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,97.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,991,84666,11279,70378,Urbanos,Nuevo Leon,Linares,19,33,389,0.73,ALTO,20.9,2703.3,0.837,0.607,0.765
19034,PTAR PESQUERIA II,1,43852.66667,243709,NA,3,12,16842859.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,992,5119,638,2791,Semiurbanos,Nuevo Leon,Marin,19,34,424,0.725,ALTO,16.6,2820.8,0.873,0.566,0.772
19034,LAGUNA MARIN,1,NA,NA,NA,1,25,5479.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Laguna facultativa,No Aplica,992,5119,638,2791,Semiurbanos,Nuevo Leon,Marin,19,34,424,0.725,ALTO,16.6,2820.8,0.873,0.566,0.772
19035,LAGUNA MELCHOR OCAMPO,1,NA,NA,1.04,1,25,17673.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Laguna facultativa,No Aplica,993,1483,305,NA,Rurales,Nuevo Leon,Melchor Ocampo,19,35,580,0.707,ALTO,19.7,2773,0.847,0.543,0.769
19036,PTAR MIER Y NORIEGA,1,3058.416667,8212.17,NA,1,12,702826.78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,994,7652,1130,NA,Semiurbanos,Nuevo Leon,Mier y Noriega,19,36,2218,0.547,BAJO,41.4,810.1,0.663,0.424,0.583
19037,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MINA,1,4023.083333,10443.5,5.12,3,12,616551.93,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,995,6048,713,5277,Semiurbanos,Nuevo Leon,Mina,19,37,985,0.668,MEDIO,27.6,2050.5,0.78,0.528,0.723
19038,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EL FRAILE,1,3449.565,7856,0.25,3,12,1339598.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,996,67428,9394,54467,Urbanos,Nuevo Leon,Montemorelos,19,38,215,0.755,ALTO,22.6,3953.5,0.822,0.635,0.823
19038,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES CONGREGACION CALLES,1,5388.415,14225.42,1.35,3,12,1037329.73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,996,67428,9394,54467,Urbanos,Nuevo Leon,Montemorelos,19,38,215,0.755,ALTO,22.6,3953.5,0.822,0.635,0.823
19038,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MONTEMORELOS I,1,81021.08333,193957,61.64,3,12,13800157.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,996,67428,9394,54467,Urbanos,Nuevo Leon,Montemorelos,19,38,215,0.755,ALTO,22.6,3953.5,0.822,0.635,0.823
19038,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MONTEMORELOS II,1,65462.89167,150703.75,57.67,3,12,11030563.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,996,67428,9394,54467,Urbanos,Nuevo Leon,Montemorelos,19,38,215,0.755,ALTO,22.6,3953.5,0.822,0.635,0.823
19040,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PARAS,1,1887.333333,6718.5,1.67,1,12,116304.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,998,906,258,NA,Rurales,Nuevo Leon,Paras,19,40,602,0.705,ALTO,22,2768.3,0.828,0.551,0.769
19041,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PESQUERIA,1,17358.24167,45187.17,11.23,3,12,18409943.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,999,147624,4459,137750,Urbanos,Nuevo Leon,Pesqueria,19,41,741,0.69,MEDIO,18.7,2316.6,0.856,0.518,0.742
19041,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DULCES NOMBRES,1,3789978.667,8152495.83,6258.03,2,12,482385539.1,0,1,583.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,999,147624,4459,137750,Urbanos,Nuevo Leon,Pesqueria,19,41,741,0.69,MEDIO,18.7,2316.6,0.856,0.518,0.742
19042,LAGUNA LOS RAMONES,1,448.33,1859.25,2.38,3,25,19233.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna facultativa,No Aplica,1000,5389,1310,NA,Semiurbanos,Nuevo Leon,Los Ramones,19,42,1090,0.659,MEDIO,28.8,2179.9,0.77,0.506,0.733
19043,PTAR RAYONES,1,1021.338333,3355.75,0.15,3,12,798075.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,1001,2377,476,NA,Rurales,Nuevo Leon,Rayones,19,43,1522,0.624,MEDIO,30.3,1752,0.757,0.459,0.7
19044,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SABINAS HIDALGO,1,65767.83333,157296.33,67.58,1,12,11998534.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,67.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,1002,34709,5386,33522,Semiurbanos,Nuevo Leon,Sabinas Hidalgo,19,44,173,0.764,ALTO,17.4,3695.9,0.867,0.632,0.812
19045,PLANTA DE TRATAMIENTO,1,35589.83333,91000.92,32.6,3,12,3243878.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,1003,86766,4301,82392,Urbanos,Nuevo Leon,Salinas Victoria,19,45,1035,0.664,MEDIO,24.7,2082,0.805,0.501,0.726
19045,PTAR SAN MIGUEL INTERPUERTO,1,29876.66667,150693.42,14.01,2,12,8944701.09,0,1,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,1003,86766,4301,82392,Urbanos,Nuevo Leon,Salinas Victoria,19,45,1035,0.664,MEDIO,24.7,2082,0.805,0.501,0.726
19047,LAGUNA DE OXIDACION HIDALGO,1,NA,NA,14.53,3,25,145596.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna facultativa,No Aplica,1005,16086,2149,16057,Semiurbanos,Nuevo Leon,Hidalgo,19,47,453,0.722,ALTO,21.1,2742.4,0.835,0.586,0.767
19049,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE SANTIAGO,1,156467.5833,406234.92,145.4,2,12,13527742.44,0,1,12.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,1007,46784,7699,43019,Semiurbanos,Nuevo Leon,Santiago,19,49,114,0.777,ALTO,17.6,4464.8,0.865,0.644,0.841
19050,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES VALLECILLO,1,1532.925,5228.17,0.4,1,12,553412.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,1008,1552,378,NA,Rurales,Nuevo Leon,Vallecillo,19,50,1066,0.661,MEDIO,30.1,2784.3,0.759,0.493,0.77
19051,LAGUNA VILLALDAMA,1,NA,NA,1.33,1,25,7044.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Laguna facultativa,No Aplica,1009,3573,833,2578,Rurales,Nuevo Leon,Villaldama,19,51,502,0.715,ALTO,25.1,2551,0.801,0.603,0.756
20001,ETUUD,1,60,500,NA,3,18,1200000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Fosa septica,No Aplica,1010,841,126,NA,Rurales,Oaxaca,Abejones,20,1,1984,0.578,MEDIO,32.8,503.9,0.735,0.513,0.511
20002,PLANTA DE TRATAMIENTO ARROYO DE EN MEDIO,1,25,3800,3,3,14,45600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Filtro percolador,No Aplica,1011,45167,6085,18974,Semiurbanos,Oaxaca,Acatlan de Perez Figueroa,20,2,1127,0.656,MEDIO,18.4,1529.8,0.858,0.485,0.679
20002,PLANTA ACATLAN DE FIGUEROA,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,1011,45167,6085,18974,Semiurbanos,Oaxaca,Acatlan de Perez Figueroa,20,2,1127,0.656,MEDIO,18.4,1529.8,0.858,0.485,0.679
20005,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES CUARTA SECCION,2,NA,NA,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Problemas de entrega recepcion,1014,15261,3168,7616,Semiurbanos,Oaxaca,Asuncion Ixtaltepec,20,5,448,0.722,ALTO,12.8,2117.1,0.906,0.57,0.728
20005,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES QUINTA SECCION (COLONIA SAN JOSE),2,NA,NA,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Problemas de entrega recepcion,1014,15261,3168,7616,Semiurbanos,Oaxaca,Asuncion Ixtaltepec,20,5,448,0.722,ALTO,12.8,2117.1,0.906,0.57,0.728
20006,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE ASUNCION NOCHIXTLAN,1,NA,56328,NA,2,12,196000,0,NA,NA,NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,1015,20464,2419,15851,Semiurbanos,Oaxaca,Asuncion Nochixtlan,20,6,458,0.721,ALTO,20.2,2052.8,0.842,0.615,0.724
20010,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LAGUNAS OAXACA,1,NA,900000,NA,2,12,1000000,0,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,1019,13474,2505,2558,Semiurbanos,Oaxaca,El Barrio de la Soledad,20,10,319,0.739,ALTO,18.9,2794.6,0.854,0.613,0.77
20010,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES LA MARAVILLA DEL BARRIO DE LA SOLEDAD,1,NA,12000,NA,3,12,92000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,1019,13474,2505,2558,Semiurbanos,Oaxaca,El Barrio de la Soledad,20,10,319,0.739,ALTO,18.9,2794.6,0.854,0.613,0.77
20014,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES BARRIO SAN ANTONIO,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,1023,28082,4324,26015,Semiurbanos,Oaxaca,Ciudad Ixtepec,20,14,227,0.753,ALTO,15.6,2706.2,0.882,0.632,0.765
20014,PLANTA TRATADORA BARRIO CHEGUIGO JUAREZ,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,1023,28082,4324,26015,Semiurbanos,Oaxaca,Ciudad Ixtepec,20,14,227,0.753,ALTO,15.6,2706.2,0.882,0.632,0.765
20014,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES COLONIA BENITO JUAREZ,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,1023,28082,4324,26015,Semiurbanos,Oaxaca,Ciudad Ixtepec,20,14,227,0.753,ALTO,15.6,2706.2,0.882,0.632,0.765
20016,PLANTA TRATADORA DE AGUAS RESIDUALES DE COICOYAN DE LAS FLORES,1,NA,NA,3,3,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Filtracion,No Aplica,1025,9563,813,NA,Semiurbanos,Oaxaca,Coicoyan de las Flores,20,16,2451,0.451,BAJO,42.8,424.9,0.651,0.29,0.486
20019,PLANTA DE TRATAMIENTO,1,NA,NA,3,3,12,15000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,1028,2754,598,NA,Rurales,Oaxaca,Concepcion Papalo,20,19,2245,0.544,BAJO,34.6,590.4,0.72,0.417,0.535
20022,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,1031,803,295,NA,Rurales,Oaxaca,Cosoltepec,20,22,1396,0.636,MEDIO,25.9,1003.3,0.794,0.526,0.616
20026,PLANTA TRATADORA DE AGUAS RESIDUALES (BARRIO DE NATIVIDAD),2,NA,NA,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,En construccion,1035,9035,1443,2737,Semiurbanos,Oaxaca,Chalcatongo de Hidalgo,20,26,1551,0.623,MEDIO,30.5,1024.1,0.755,0.516,0.619
20030,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,1,NA,NA,20,3,23,300600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Humedal,No Aplica,1039,8730,1572,8125,Semiurbanos,Oaxaca,El Espinal,20,30,116,0.776,ALTO,16.5,2482,0.874,0.711,0.752
20031,SANTA ROSA,1,NA,NA,6,3,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Humedal,No Aplica,1040,7185,1168,3020,Semiurbanos,Oaxaca,Tamazulapam del Espiritu Santo,20,31,2102,0.563,MEDIO,44,1081.9,0.641,0.444,0.627
20035,PLANTA DE TRATAMIENTO GUELATAO DE JUAREZ,1,233,12000,NA,3,22,12000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,RAFA/ UASB,No Aplica,1044,657,87,NA,Rurales,Oaxaca,Guelatao de Juarez,20,35,44,0.807,MUY ALTO,14.6,3082.3,0.89,0.752,0.785
20039,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,1,NA,NA,140,3,15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Discos biologicos rotatorios,No Aplica,1048,78313,9156,56163,Urbanos,Oaxaca,Heroica Ciudad de Huajuapan de Leon,20,39,184,0.761,ALTO,10.8,2926.9,0.922,0.615,0.777
20042,PLANTA DE TRATAMIENTO 3,1,NA,NA,15,2,18,3000000,0,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Fosa septica,No Aplica,1051,8385,991,3350,Semiurbanos,Oaxaca,Ixtlan de Juarez,20,42,1256,0.647,MEDIO,23,1027.1,0.819,0.534,0.619
