plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,vol_trat,tra_reut,tra_pind,tra_rare,tra_ragr,tra_ince,tra_rotr,tra_regi_a,tra_oper_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
16102,SANTA BARBARA,1,72000,144081,4,0,31968,11668,0,0,3,0,0,Municipal,Si,891,356786,41551,334669,Metropolitanos,Michoacan de Ocampo,Uruapan,16,102,314,0.74,ALTO,11,2442.1,0.921,0.586,0.75
16102,LOMAS DEL REY,1,11719,24499,4,0,20.57,0,0,0,0,0,0,Municipal,Si,891,356786,41551,334669,Metropolitanos,Michoacan de Ocampo,Uruapan,16,102,314,0.74,ALTO,11,2442.1,0.921,0.586,0.75
16102,SAN PABLO,1,63093,146785,4,0,51.22,0,0,0,3,0,0,Municipal,Si,891,356786,41551,334669,Metropolitanos,Michoacan de Ocampo,Uruapan,16,102,314,0.74,ALTO,11,2442.1,0.921,0.586,0.75
16107,PLANTA TRATADORA DE AGUAS RESIDUALES DE ZACAPU,1,18160,45000,4,0,20897,0,0,0,0,0,0,Municipal,Si,896,76829,11768,61978,Urbanos,Michoacan de Ocampo,Zacapu,16,107,228,0.753,ALTO,10.3,2374.1,0.927,0.617,0.746
16108,PLANTA DE TRATAMIENTOS DE AGUAS RESIDUALES ZAMORA,1,71126,159521,4,255,0,0,0,0,3,0,0,Municipal,Si,897,204860,24972,183116,Urbanos,Michoacan de Ocampo,Zamora,16,108,550,0.71,ALTO,17.3,2658.4,0.868,0.542,0.763
16108,PLANTA DE TRATAMIENTOS DE AGUAS RESIDUALES DE ATACHEO DE REGALADO,1,6043,20342,4,4.1,0,0,0,0,3,0,0,Municipal,Si,897,204860,24972,183116,Urbanos,Michoacan de Ocampo,Zamora,16,108,550,0.71,ALTO,17.3,2658.4,0.868,0.542,0.763
16110,PLANTA TRATADORA ZINAPECUARO,1,7310,16500,4,0,1872,1872,0,0,3,0,0,Municipal,Si,899,49005,7470,19870,Semiurbanos,Michoacan de Ocampo,Zinapecuaro,16,110,999,0.667,MEDIO,17.6,1623.9,0.865,0.498,0.688
16112,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE ZITACUARO,1,733085,919740,4,180,0,0,0,0,0,0,0,Municipal,Si,901,157056,17834,96812,Urbanos,Michoacan de Ocampo,Zitacuaro,16,112,784,0.686,MEDIO,25.1,1990.1,0.802,0.561,0.719
16113,PLANTA TRATADORA DE AGUAS RESIDUALES,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,902,26213,4755,10132,Semiurbanos,Michoacan de Ocampo,Jose Sixto Verduzco,16,113,1136,0.656,MEDIO,20.3,1706.9,0.842,0.481,0.696
17002,ASTILLEROS,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,904,25232,3735,11524,Semiurbanos,Morelos,Atlatlahucan,17,2,495,0.716,ALTO,20,2444.8,0.844,0.578,0.75
17002,CABECERA MUNICIPAL (COL. GUADALUPANA),2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,904,25232,3735,11524,Semiurbanos,Morelos,Atlatlahucan,17,2,495,0.716,ALTO,20,2444.8,0.844,0.578,0.75
17003,EL CENTENARIO,1,6493,40701,7,0,1543.1,0,0,0,0,0,0,Otro publico,Si,905,39174,4680,28437,Semiurbanos,Morelos,Axochiapan,17,3,918,0.674,MEDIO,23.3,1687.9,0.817,0.539,0.694
17004,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES UNIDAD HABITACIONAL ""PASEOS AYALA II""",1,316480,613338,4,4.75,0,0,0,0,0,0,0,Municipal,Si,906,89834,11324,58857,Urbanos,Morelos,Ayala,17,4,552,0.71,ALTO,19.9,2227,0.845,0.576,0.736
17004,PLANTA DE TRATAMIENTO VALLE DEL PEDREGAL FASE I,1,316480,613338,4,4.75,0,0,0,0,0,0,0,Municipal,Si,906,89834,11324,58857,Urbanos,Morelos,Ayala,17,4,552,0.71,ALTO,19.9,2227,0.845,0.576,0.736
17004,"PLANTA DE TRATAMIENTO UNIDAD HABITACIONAL ""PASEOS AYALA I""",1,66590,129051,4,3,0,0,0,0,0,0,0,Municipal,Si,906,89834,11324,58857,Urbanos,Morelos,Ayala,17,4,552,0.71,ALTO,19.9,2227,0.845,0.576,0.736
17004,PLANTA DE TRATAMIENTO SAN PEDRO APATLACO LADO SUR,1,316480,613338,4,10,0,0,0,0,0,0,0,Municipal,Si,906,89834,11324,58857,Urbanos,Morelos,Ayala,17,4,552,0.71,ALTO,19.9,2227,0.845,0.576,0.736
17004,"PLANTA DE TRATAMIENTO UNIDAD HABITACIONAL ""MARIANO MATAMOROS""",2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,906,89834,11324,58857,Urbanos,Morelos,Ayala,17,4,552,0.71,ALTO,19.9,2227,0.845,0.576,0.736
17004,"PLANTA DE TRATAMIENTO UNIDAD RESIDENCIAL ""LOS ALMENDROS""",1,67523,130859,4,0,8,0,0,0,0,0,0,Municipal,Si,906,89834,11324,58857,Urbanos,Morelos,Ayala,17,4,552,0.71,ALTO,19.9,2227,0.845,0.576,0.736
17004,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES UNIDAD HABITACIONAL ""LOS SAUCES""",1,71063,137720,4,4,0,0,0,0,0,0,0,Municipal,Si,906,89834,11324,58857,Urbanos,Morelos,Ayala,17,4,552,0.71,ALTO,19.9,2227,0.845,0.576,0.736
17004,PLANTA DE TRATAMIENTO RESIDENCIAL VALLE DEL PEDREGAL FASE V,1,66590,129051,4,15,0,0,0,0,0,0,0,Municipal,Si,906,89834,11324,58857,Urbanos,Morelos,Ayala,17,4,552,0.71,ALTO,19.9,2227,0.845,0.576,0.736
17005,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COATLAN DEL RIO, MORELOS",1,3726,9387,1,15,0,0,0,0,0,0,0,Municipal,Si,907,10520,1630,NA,Semiurbanos,Morelos,Coatlan del Rio,17,5,1257,0.647,MEDIO,23.8,1431.4,0.812,0.499,0.669
17006,PLANTA TRATADORA DE AGUAS RESIDUALES ARBOLEDAS,1,8400,12000,1,0,5,3,0,1,1,0,0,Municipal,Si,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES 19 DE FEBRERO 2,1,1200,56400,1,0,5,3,0,1,1,0,0,Municipal,Si,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES 19 DE FEBRERO 1,1,3600,27684,1,0,5,3,0,1,1,0,0,Municipal,Si,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES PIEDRA BLANCA,1,3000,15000,1,0,5,5,0,1,1,0,0,Municipal,Si,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES TEZAHUAPAN,1,3600,60000,1,0,5,3,0,1,1,0,0,Municipal,Si,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES SANTA INES,1,121608,250488,1,0,28,20,0,1,1,0,0,Municipal,Si,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES GABRIEL TEPEPA,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES CUAUTLA,1,650964,1326384,1,0,630,600,0,1,1,0,0,Municipal,Si,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES CALDERON,1,442880,855804,1,0,40,10,0,1,1,0,0,Municipal,Si,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES HOSPITAL 3 DE MAYO,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17006,PLANTA TRATADORA DE AGUAS RESIDUALES CENTENARIO,1,100000,180000,1,0,42,30,0,1,1,0,0,Municipal,Si,908,187118,26205,164373,Urbanos,Morelos,Cuautla,17,6,157,0.767,ALTO,14.2,2961.2,0.894,0.647,0.779
17007,LAZARO CARDENAS,1,2483,0,5,24,0,0,0,0,0,0,0,Intermunicipal,Si,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,LOMAS DE CORTES,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,BUENA VISTA DEL MONTE,1,0,0,4,1,0,0,0,0,0,0,0,Municipal,Si,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,ARBOLEADA CHIPITLAN,1,8911,0,4,6,0,0,0,0,0,0,0,Municipal,Si,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,LOMAS DE AHUATLAN,1,35880,82163,4,26,0,0,0,0,0,0,0,Municipal,Si,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17007,SACATIERRA,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,909,378476,64606,356889,Metropolitanos,Morelos,Cuernavaca,17,7,12,0.838,MUY ALTO,9.6,4325.7,0.933,0.753,0.836
17008,NUSTAR,1,8544,25708,4,5,0,0,0,2,0,0,0,Municipal,Si,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,ALAMEDA,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,RASTRO,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,LA CAMPINA,1,8544,0,4,15,0,0,0,2,0,0,0,Municipal,Si,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,EL ENCANTO,1,2283,0,4,20,0,0,0,0,0,0,0,Municipal,Si,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,CANAVERAL,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17008,SAN FRANCISCO,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,910,107053,12733,101215,Urbanos,Morelos,Emiliano Zapata,17,8,154,0.767,ALTO,14.8,3094.9,0.889,0.646,0.786
17010,PLANTA DE TRATAMIENTO,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,912,18402,2220,13716,Semiurbanos,Morelos,Jantetelco,17,10,574,0.708,ALTO,20.2,2138.9,0.843,0.576,0.73
17011,PALMIRA,1,8257,15463,4,3,0,0,0,0,0,0,0,Municipal,Si,913,215357,28948,208024,Urbanos,Morelos,Jiutepec,17,11,58,0.802,MUY ALTO,10.7,3580.7,0.924,0.692,0.808
17011,EL TEXCAL,1,1627,6865,4,11,0,0,0,0,0,0,0,Municipal,Si,913,215357,28948,208024,Urbanos,Morelos,Jiutepec,17,11,58,0.802,MUY ALTO,10.7,3580.7,0.924,0.692,0.808
17011,LAS MORAS II,1,607,1724,4,0,207.4,0,0,0,0,0,0,Municipal,Si,913,215357,28948,208024,Urbanos,Morelos,Jiutepec,17,11,58,0.802,MUY ALTO,10.7,3580.7,0.924,0.692,0.808
17011,LA GACHUPINA,1,0,0,4,120,0,0,0,0,0,0,0,Municipal,Si,913,215357,28948,208024,Urbanos,Morelos,Jiutepec,17,11,58,0.802,MUY ALTO,10.7,3580.7,0.924,0.692,0.808
17012,LA REGIONAL,1,43000,87000,2,0,0,0,0,0,0,0,0,Estatal,Si,914,57682,9034,47337,Urbanos,Morelos,Jojutla,17,12,109,0.779,ALTO,9.6,3008.7,0.933,0.648,0.781
17013,PLANTA DE TRATAMIENTO EL JAGÃœEY,1,10986,21000,1,0,864,864,0,0,3,0,0,Municipal,Si,915,16694,2300,15401,Semiurbanos,Morelos,Jonacatepec de Leandro Valle,17,13,569,0.708,ALTO,22.4,2250.6,0.825,0.585,0.738
17015,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE MIACATLAN,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,917,15802,2355,7466,Semiurbanos,Morelos,Miacatlan,17,15,1091,0.659,MEDIO,23.5,1936,0.815,0.49,0.715
17016,PLANTA TRATADORA DE AGUAS RESIDUALES OCUITUCO,1,0,23000,2,9,0,0,0,0,3,0,0,Estatal,Si,918,19219,2189,12596,Semiurbanos,Morelos,Ocuituco,17,16,1019,0.665,MEDIO,29.8,1730.9,0.761,0.555,0.698
17018,"PLANTA DE TRATAMIENTO ""AR""",1,124463,292559,4,17,0,0,0,0,0,0,0,Municipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO SABINOS DE CUERNAVACA,1,2099,9341,4,11,0,0,0,0,1,0,0,Municipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO CLAUSTROS LA HACIENDA,1,0,0,4,0,0,0,0,0,1,0,0,Municipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO EMESA,1,90300,142179,4,12,0,0,0,1,0,0,0,Municipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO AYUNTAMIENTO 2000,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO DE CUENTEPEC,1,0,0,4,15,0,0,0,0,0,0,0,Municipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO MANTARO,1,148880,362336,4,7,0,0,0,0,0,0,0,Municipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO COLINAS DE ALTAR III,1,0,0,7,3,0,0,0,0,0,0,0,Otro publico,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA TRATADORA EL RAYO,1,243032,243972,4,27.37,0,0,0,0,0,0,0,Municipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO GEOVILLAS LA HACIENDA,1,17299,54371,5,0,0,0,0,0,0,0,0,Intermunicipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO MESONES,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO PUNTA VERDE,1,21064,52899,4,5,0,0,0,0,0,0,0,Municipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO COLINAS DE ALTAR I,1,0,0,4,12,0,0,0,0,0,0,0,Municipal,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17018,PLANTA DE TRATAMIENTO COLINAS DE ALTAR IV,1,0,0,7,5,0,0,0,0,0,0,0,Otro publico,Si,920,122263,15041,108462,Urbanos,Morelos,Temixco,17,18,461,0.72,ALTO,17,2534.5,0.87,0.569,0.756
17019,PLANTA DE TRATAMIENTO IXTLILCO EL GRANDE,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,921,28122,4077,20437,Semiurbanos,Morelos,Tepalcingo,17,19,880,0.677,MEDIO,22.6,1917.4,0.823,0.529,0.713
17019,PLANTA DE TRATAMIENTO DE IXTLILCO EL CHICO,1,0,0,1,0,3,0,0,0,0,0,0,Municipal,Si,921,28122,4077,20437,Semiurbanos,Morelos,Tepalcingo,17,19,880,0.677,MEDIO,22.6,1917.4,0.823,0.529,0.713
17019,PLANTA DE TRATAMIENTO TEPALCINGO,1,0,0,7,0,29,0,0,0,0,0,0,Otro publico,Si,921,28122,4077,20437,Semiurbanos,Morelos,Tepalcingo,17,19,880,0.677,MEDIO,22.6,1917.4,0.823,0.529,0.713
17019,PLANTA DE TRATAMIENTO DE ATOTONILCO,2,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,921,28122,4077,20437,Semiurbanos,Morelos,Tepalcingo,17,19,880,0.677,MEDIO,22.6,1917.4,0.823,0.529,0.713
17020,OBRERA,1,2737,6355.833333,1,0,128.5,0,0,0,0,0,0,Municipal,Si,922,54987,6851,30942,Urbanos,Morelos,Tepoztlan,17,20,308,0.74,ALTO,18.5,2691.6,0.858,0.619,0.765
17020,ACOLAPAN,1,11200,25926,1,0,442.6,0,0,0,0,0,0,Municipal,Si,922,54987,6851,30942,Urbanos,Morelos,Tepoztlan,17,20,308,0.74,ALTO,18.5,2691.6,0.858,0.619,0.765
17020,"PLANTA DE TRATAMIENTO TEPOZTLAN, ""TEXIO""",1,571,2555,1,0,0.445,0,0,0,0,0,0,Municipal,Si,922,54987,6851,30942,Urbanos,Morelos,Tepoztlan,17,20,308,0.74,ALTO,18.5,2691.6,0.858,0.619,0.765
17022,"XOCHICALCO, TETELA DEL VOLCAN",1,83198,13324,1,0,16,16,0,0,3,0,0,Municipal,Si,924,14853,1432,12162,Semiurbanos,Morelos,Tetela del Volcan,17,22,1083,0.659,MEDIO,24.6,1500.4,0.805,0.526,0.676
17024,SANTA ROSA 30,1,12880,41416,1,0,27284.22,0,0,0,0,0,0,Municipal,Si,926,52399,7468,35300,Urbanos,Morelos,Tlaltizapan de Zapata,17,24,478,0.718,ALTO,16.9,2180.3,0.87,0.58,0.733
17024,LAS JUNTAS,1,0,0,2,0,31706.23,0,0,0,0,0,0,Estatal,Si,926,52399,7468,35300,Urbanos,Morelos,Tlaltizapan de Zapata,17,24,478,0.718,ALTO,16.9,2180.3,0.87,0.58,0.733
17028,SOLARES,1,148245,376728,1,0,800,0,0,2,0,0,0,Municipal,Si,930,73539,8619,57440,Urbanos,Morelos,Xochitepec,17,28,362,0.733,ALTO,15,2703.2,0.887,0.581,0.765
17028,ALPUYECA,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,930,73539,8619,57440,Urbanos,Morelos,Xochitepec,17,28,362,0.733,ALTO,15,2703.2,0.887,0.581,0.765
17028,DOS RIOS,1,41951,110308,1,0,1200,0,0,2,0,0,0,Municipal,Si,930,73539,8619,57440,Urbanos,Morelos,Xochitepec,17,28,362,0.733,ALTO,15,2703.2,0.887,0.581,0.765
17028,REGIONAL,1,185760,405895,4,0,1800,14,0,2,0,0,0,Municipal,Si,930,73539,8619,57440,Urbanos,Morelos,Xochitepec,17,28,362,0.733,ALTO,15,2703.2,0.887,0.581,0.765
17028,PLANTA V,1,166480,499468,1,0,800,0,0,2,0,0,0,Municipal,Si,930,73539,8619,57440,Urbanos,Morelos,Xochitepec,17,28,362,0.733,ALTO,15,2703.2,0.887,0.581,0.765
17029,PLANTA TRATADORA DE AGUAS RESIDUALES ATLIHUAYAN,1,0,0,2,0,0,0,0,0,0,0,0,Estatal,Si,931,105780,14549,84033,Urbanos,Morelos,Yautepec,17,29,469,0.719,ALTO,15.7,2262.7,0.881,0.572,0.738
17030,SAN ANDRES,1,4000,15000,1,6,0,0,0,0,0,0,0,Municipal,Si,932,56083,6107,40629,Urbanos,Morelos,Yecapixtla,17,30,751,0.689,MEDIO,20.3,1933.4,0.842,0.544,0.715
17030,PLANTA TLAMOMULCO,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,932,56083,6107,40629,Urbanos,Morelos,Yecapixtla,17,30,751,0.689,MEDIO,20.3,1933.4,0.842,0.544,0.715
17031,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ZACATEPEC,1,461866,711273,4,0,8300,0,0,2,3,0,0,Municipal,Si,933,36094,6004,32697,Semiurbanos,Morelos,Zacatepec,17,31,133,0.773,ALTO,12.5,2808.9,0.908,0.658,0.771
17032,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE ZACUALPAN DE AMILPAS,1,0,0,2,0,67.5,0,0,0,0,0,0,Estatal,Si,934,9965,1463,9170,Semiurbanos,Morelos,Zacualpan de Amilpas,17,32,411,0.727,ALTO,24.4,2166.6,0.807,0.65,0.732
17032,PLANTA TRATADORA DE TLACOTEPEC CERRO LA ERA,1,0,0,2,0,67.5,0,0,0,0,0,0,Estatal,Si,934,9965,1463,9170,Semiurbanos,Morelos,Zacualpan de Amilpas,17,32,411,0.727,ALTO,24.4,2166.6,0.807,0.65,0.732
17033,PLANTA SANTA LUCIA,1,41520,24238,1,10,0,0,0,0,3,0,0,Municipal,Si,935,16574,1730,14847,Semiurbanos,Morelos,Temoac,17,33,1046,0.663,MEDIO,29.4,1446.7,0.765,0.567,0.671
18001,CRUCERO DE SAYULILLA,1,143887,358873.66,4,14.14,1222,0,0,0,0,0,0,Municipal,Si,939,37232,6032,19976,Semiurbanos,Nayarit,Acaponeta,18,1,347,0.735,ALTO,16.3,2258.4,0.876,0.615,0.738
18004,PLANTA DE TRATAMIENTO DE LA PENITA DE JALTEMBA,1,0,0,6,0,0,0,0,0,0,0,0,Estatal,Si,942,77436,11303,55988,Urbanos,Nayarit,Compostela,18,4,473,0.719,ALTO,17.7,2508.8,0.864,0.57,0.754
18006,PLANTA DE TRATAMIENTO IXTLAN 1,1,0,0,4,0,70,0,0,0,0,0,0,Municipal,Si,944,29299,4098,25477,Semiurbanos,Nayarit,Ixtlan del Rio,18,6,331,0.737,ALTO,15,2347.5,0.887,0.607,0.744
18006,PLANTA DE TRATAMIENTO IXTLAN 2,1,0,55400,5,0,25,12,0,0,0,0,0,Intermunicipal,Si,944,29299,4098,25477,Semiurbanos,Nayarit,Ixtlan del Rio,18,6,331,0.737,ALTO,15,2347.5,0.887,0.607,0.744
18006,MEXPAN,1,0,0,4,0,8,0,0,0,0,0,0,Municipal,Si,944,29299,4098,25477,Semiurbanos,Nayarit,Ixtlan del Rio,18,6,331,0.737,ALTO,15,2347.5,0.887,0.607,0.744
18008,PLANTA DE TRATAMIENTO,1,0,0,4,0,5616,0,0,0,0,0,0,Municipal,Si,946,65229,6602,54389,Urbanos,Nayarit,Xalisco,18,8,124,0.774,ALTO,11.4,3074.5,0.918,0.645,0.785
18009,PLANTA TRATADORA DE AGUA RESIDUALES,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,947,47550,3077,6671,Semiurbanos,Nayarit,Del Nayar,18,9,2419,0.498,BAJO,49.3,605.5,0.596,0.385,0.539
18014,PLANTA SANTA MARIA DEL ORO,1,0,0,2,0,20,0,0,0,0,0,0,Estatal,Si,952,24911,3549,8484,Semiurbanos,Nayarit,Santa Maria del Oro,18,14,857,0.68,MEDIO,24.2,2164.8,0.809,0.53,0.732
18016,PLANTA DE TRATAMIENTO SALIDA A LAS ALBERCAS (MORELIA),1,0,0,2,30,2592,0,0,0,0,0,0,Estatal,Si,954,37135,7384,21250,Semiurbanos,Nayarit,Tecuala,18,16,526,0.713,ALTO,18.2,1931,0.86,0.59,0.714
18017,PLANTA DE TRATAMIENTO EL TRAPICHILLO,2,0,0,NA,0,0,0,0,0,0,0,0,NA,No,955,425924,53569,389418,Metropolitanos,Nayarit,Tepic,18,17,37,0.81,MUY ALTO,10.6,3898.6,0.925,0.701,0.821
18017,LA CANTERA,1,72000,97900,6,0,70,0,0,0,0,0,0,Estatal,Si,955,425924,53569,389418,Metropolitanos,Nayarit,Tepic,18,17,37,0.81,MUY ALTO,10.6,3898.6,0.925,0.701,0.821
18017,PLANTA DE TRATAMIENTO ZONA ORIENTE (CD DE LA SALUD),1,0,0,4,17280,50,0,0,0,0,0,0,Municipal,Si,955,425924,53569,389418,Metropolitanos,Nayarit,Tepic,18,17,37,0.81,MUY ALTO,10.6,3898.6,0.925,0.701,0.821
18017,EL PUNTO,1,6500,20215,6,300240,350,350,0,0,3,0,0,Estatal,Si,955,425924,53569,389418,Metropolitanos,Nayarit,Tepic,18,17,37,0.81,MUY ALTO,10.6,3898.6,0.925,0.701,0.821
18020,SAN FRANCISCO,1,0,0,4,0,480,0,0,2,0,0,0,Municipal,Si,958,187632,13764,169754,Urbanos,Nayarit,Bahia de Banderas,18,20,128,0.773,ALTO,13,4134.6,0.904,0.617,0.829
18020,LO DE MARCOS(URSULO GALVAN),1,0,0,4,0,1050,0,0,0,0,0,0,Municipal,Si,958,187632,13764,169754,Urbanos,Nayarit,Bahia de Banderas,18,20,128,0.773,ALTO,13,4134.6,0.904,0.617,0.829
18020,LOS SAUCES,1,0,0,4,0,86,0,0,0,0,0,0,Municipal,Si,958,187632,13764,169754,Urbanos,Nayarit,Bahia de Banderas,18,20,128,0.773,ALTO,13,4134.6,0.904,0.617,0.829
18020,RINCON DE CIELO,1,0,0,4,0,3705,170,0,2,0,0,0,Municipal,Si,958,187632,13764,169754,Urbanos,Nayarit,Bahia de Banderas,18,20,128,0.773,ALTO,13,4134.6,0.904,0.617,0.829
18020,MEZCALES,1,0,0,4,0,1052,0,0,0,0,0,0,Municipal,Si,958,187632,13764,169754,Urbanos,Nayarit,Bahia de Banderas,18,20,128,0.773,ALTO,13,4134.6,0.904,0.617,0.829
