plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,vol_trat,tra_reut,tra_pind,tra_rare,tra_ragr,tra_ince,tra_rotr,tr_po_pl,cost_ope,pre_soci,no_agua,otra_raz,rob_maq,fal_mant,pro_dis,da_dena,en_const,ob_meam,fin_viut,no_concl,pro_enre,tra_regi_a,tra_oper_a,tra_pind_a,tra_rare_a,tra_ragr_a,tra_ince_a,tra_rotr_a,tr_po_pl_a,cost_ope_a,pre_soci_a,no_agua_a,otra_raz_a,rob_maq_a,fal_mant_a,pro_dis_a,da_dena_a,en_const_a,ob_meam_a,fin_viut_a,no_concl_a,pro_enre_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
19019,PTAR DULCES NOMBRES,1,4442669,8726715,6,7118.46,NA,NA,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,977,132169,25456,132128,Urbanos,Nuevo Leon,San Pedro Garza Garcia,19,19,5,0.866,MUY ALTO,11.6,7297.6,0.916,0.775,0.915
19020,LAGUNA GRAL. BRAVO,1,0,0,6,2.51,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,978,5506,923,4036,Semiurbanos,Nuevo Leon,General Bravo,19,20,635,0.701,ALTO,22.7,3216.6,0.821,0.53,0.792
19021,PTAR NORTE,1,2125178,4218495,6,2572.77,NA,NA,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,979,481213,32366,476327,Metropolitanos,Nuevo Leon,General Escobedo,19,21,151,0.767,ALTO,12.6,3277.6,0.907,0.626,0.794
19022,PTAR TERAN,1,12986,28474,6,8.74,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,980,14109,2905,6490,Semiurbanos,Nuevo Leon,General Teran,19,22,819,0.683,MEDIO,23.4,2354.3,0.815,0.524,0.744
19023,LAGUNA TREVINO,1,0,0,6,1.17,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,981,1808,476,NA,Rurales,Nuevo Leon,General Trevino,19,23,847,0.681,MEDIO,26.1,2633,0.793,0.522,0.761
19024,PTAR ZARAGOZA,1,3419,9233,6,1.86,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,982,6282,965,2986,Semiurbanos,Nuevo Leon,General Zaragoza,19,24,1609,0.617,MEDIO,32.6,1370,0.737,0.481,0.663
19025,PTAR ZUAZUA,1,204864,435265,6,157.06,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,983,102149,3162,100451,Urbanos,Nuevo Leon,General Zuazua,19,25,368,0.733,ALTO,14.5,2844.1,0.891,0.571,0.773
19026,PTAR DULCES NOMBRES,1,4442669,8726715,6,7118.45,NA,NA,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,984,643143,103783,642928,Metropolitanos,Nuevo Leon,Guadalupe,19,26,71,0.795,ALTO,13.5,3934.5,0.899,0.68,0.822
19027,LAGUNA LOS HERRERAS,1,618,2445,6,3.89,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,985,1959,564,NA,Rurales,Nuevo Leon,Los Herreras,19,27,1299,0.643,MEDIO,31,2422.8,0.752,0.473,0.749
19028,PTAR HIGUERAS,1,3285,8142,6,2.25,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,986,1386,249,NA,Rurales,Nuevo Leon,Higueras,19,28,761,0.689,MEDIO,23.5,2297.2,0.814,0.542,0.741
19029,LAGUNA HUALAHUISES,1,0,0,6,10.02,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,987,7026,1256,5854,Semiurbanos,Nuevo Leon,Hualahuises,19,29,445,0.722,ALTO,22.1,2694.5,0.827,0.596,0.765
19030,PTAR ITURBIDE,1,3553,8813,6,2.62,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,988,3298,603,NA,Rurales,Nuevo Leon,Iturbide,19,30,1597,0.619,MEDIO,39.5,1388.8,0.679,0.525,0.665
19031,PTR DULCES NOMBRES,1,4442669,8726715,6,7118.46,NA,NA,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,989,471523,19180,459279,Metropolitanos,Nuevo Leon,Juarez,19,31,320,0.739,ALTO,15,2739.7,0.887,0.592,0.767
19032,LAGUNA LAMPAZOS DE NARANJO,1,0,0,6,3.46,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,990,5351,849,5086,Semiurbanos,Nuevo Leon,Lampazos de Naranjo,19,32,728,0.692,MEDIO,23.8,2589.5,0.812,0.537,0.759
19033,PTAR LINARES,1,183652,384760,6,157.99,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,991,84666,11279,70378,Urbanos,Nuevo Leon,Linares,19,33,389,0.73,ALTO,20.9,2703.3,0.837,0.607,0.765
19034,LAGUNA MARIN,1,0,0,6,7.41,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,992,5119,638,2791,Semiurbanos,Nuevo Leon,Marin,19,34,424,0.725,ALTO,16.6,2820.8,0.873,0.566,0.772
19034,PTAR PESQUERIA II,1,59326,139332,6,53.88,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,992,5119,638,2791,Semiurbanos,Nuevo Leon,Marin,19,34,424,0.725,ALTO,16.6,2820.8,0.873,0.566,0.772
19035,LAGUNA MELCHOR OCAMPO,1,0,0,6,3.1,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,993,1483,305,NA,Rurales,Nuevo Leon,Melchor Ocampo,19,35,580,0.707,ALTO,19.7,2773,0.847,0.543,0.769
19036,PTAR MIER Y NORIEGA,1,2480,6446,6,1.86,NA,NA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,994,7652,1130,NA,Semiurbanos,Nuevo Leon,Mier y Noriega,19,36,2218,0.547,BAJO,41.4,810.1,0.663,0.424,0.583
19037,PTAR MINA,1,4072,10091,6,5.3,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,995,6048,713,5277,Semiurbanos,Nuevo Leon,Mina,19,37,985,0.668,MEDIO,27.6,2050.5,0.78,0.528,0.723
19038,PTAR EL FRAILE,1,2244,5484,6,0.25,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,996,67428,9394,54467,Urbanos,Nuevo Leon,Montemorelos,19,38,215,0.755,ALTO,22.6,3953.5,0.822,0.635,0.823
19038,PTAR MONTEMORELOS II,1,61352,126456,6,56.15,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,996,67428,9394,54467,Urbanos,Nuevo Leon,Montemorelos,19,38,215,0.755,ALTO,22.6,3953.5,0.822,0.635,0.823
19038,MONTEMORELOS 1,1,80851,167530,6,73.28,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,996,67428,9394,54467,Urbanos,Nuevo Leon,Montemorelos,19,38,215,0.755,ALTO,22.6,3953.5,0.822,0.635,0.823
19038,PTARCONGREGACION CALLES,1,3395,8212,6,1.08,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,996,67428,9394,54467,Urbanos,Nuevo Leon,Montemorelos,19,38,215,0.755,ALTO,22.6,3953.5,0.822,0.635,0.823
19039,PTAR DULCES NOMBRES,1,4442669,8726714.92,6,7118.46,NA,NA,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,997,1142994,193946,1142952,Metropolitanos,Nuevo Leon,Monterrey,19,39,33,0.812,MUY ALTO,9.1,4311,0.937,0.683,0.836
19039,PTAR NORTE,1,2125178,4218495,6,2572.77,NA,NA,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,997,1142994,193946,1142952,Metropolitanos,Nuevo Leon,Monterrey,19,39,33,0.812,MUY ALTO,9.1,4311,0.937,0.683,0.836
19040,PTAR PARAS,1,2302,6852,6,1.61,NA,NA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,998,906,258,NA,Rurales,Nuevo Leon,Paras,19,40,602,0.705,ALTO,22,2768.3,0.828,0.551,0.769
19041,PTAR PESQUERIA I,1,17451,39552,6,10.94,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,999,147624,4459,137750,Urbanos,Nuevo Leon,Pesqueria,19,41,741,0.69,MEDIO,18.7,2316.6,0.856,0.518,0.742
19041,PTAR DULCES NOMBRES,1,4442669,8726715,6,7118.46,NA,NA,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,999,147624,4459,137750,Urbanos,Nuevo Leon,Pesqueria,19,41,741,0.69,MEDIO,18.7,2316.6,0.856,0.518,0.742
19042,LAGUNA LOS RAMONES,1,554,2115,6,3022,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1000,5389,1310,NA,Semiurbanos,Nuevo Leon,Los Ramones,19,42,1090,0.659,MEDIO,28.8,2179.9,0.77,0.506,0.733
19044,PTAR SABINAS HIDALGO,1,81481.33,182338.83,6,78.91,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1002,34709,5386,33522,Semiurbanos,Nuevo Leon,Sabinas Hidalgo,19,44,173,0.764,ALTO,17.4,3695.9,0.867,0.632,0.812
19045,SALINAS VICTORIA,1,0,0,0,17.11,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1003,86766,4301,82392,Urbanos,Nuevo Leon,Salinas Victoria,19,45,1035,0.664,MEDIO,24.7,2082,0.805,0.501,0.726
19045,SALINAS VICTORIA,1,0,0,0,21.13,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1003,86766,4301,82392,Urbanos,Nuevo Leon,Salinas Victoria,19,45,1035,0.664,MEDIO,24.7,2082,0.805,0.501,0.726
19045,PTAR SAN MIGUEL INTERPUERTO,1,92604.33,185467,6,44.63,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1003,86766,4301,82392,Urbanos,Nuevo Leon,Salinas Victoria,19,45,1035,0.664,MEDIO,24.7,2082,0.805,0.501,0.726
19045,PTAR SALINAS VICTORIA,1,42276,90541.67,6,14.07,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1003,86766,4301,82392,Urbanos,Nuevo Leon,Salinas Victoria,19,45,1035,0.664,MEDIO,24.7,2082,0.805,0.501,0.726
19046,PTAR NORTE,1,2125178,4218495,6,2572.77,NA,NA,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1004,412199,83997,412199,Metropolitanos,Nuevo Leon,San Nicolas de los Garza,19,46,8,0.848,MUY ALTO,9.3,5076.5,0.936,0.757,0.86
19046,PTAR NORESTE,1,730879,1361733,6,1339.63,NA,NA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1004,412199,83997,412199,Metropolitanos,Nuevo Leon,San Nicolas de los Garza,19,46,8,0.848,MUY ALTO,9.3,5076.5,0.936,0.757,0.86
19047,LAGUNA HIDALGO,1,0,0,6,17.21,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1005,16086,2149,16057,Semiurbanos,Nuevo Leon,Hidalgo,19,47,453,0.722,ALTO,21.1,2742.4,0.835,0.586,0.767
19048,PTAR DULCES NOMBRES,1,4442669,8726715,6,7118.46,NA,NA,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,Riego de areas verdes,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1006,306322,32877,304052,Metropolitanos,Nuevo Leon,Santa Catarina,19,48,132,0.773,ALTO,9.9,3534.8,0.931,0.616,0.806
19049,PTAR SANTIAGO,1,127658,319968,6,153.83,NA,NA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,Procesos industriales,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1007,46784,7699,43019,Semiurbanos,Nuevo Leon,Santiago,19,49,114,0.777,ALTO,17.6,4464.8,0.865,0.644,0.841
19050,VALLECILLO,1,0,0,0,0.68,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1008,1552,378,NA,Rurales,Nuevo Leon,Vallecillo,19,50,1066,0.661,MEDIO,30.1,2784.3,0.759,0.493,0.77
19050,PTAR VALLECILLO,1,1386,3816,6,0.53,NA,NA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1008,1552,378,NA,Rurales,Nuevo Leon,Vallecillo,19,50,1066,0.661,MEDIO,30.1,2784.3,0.759,0.493,0.77
19051,LAGUNA VILLALDAMA,1,0,0,6,2.55,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1009,3573,833,2578,Rurales,Nuevo Leon,Villaldama,19,51,502,0.715,ALTO,25.1,2551,0.801,0.603,0.756
20001,ETUUD,1,0,0,1,4,NA,NA,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1010,841,126,NA,Rurales,Oaxaca,Abejones,20,1,1984,0.578,MEDIO,32.8,503.9,0.735,0.513,0.511
20005,ASUNCION IXTALTEPEC,1,0,0,0,10,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1014,15261,3168,7616,Semiurbanos,Oaxaca,Asuncion Ixtaltepec,20,5,448,0.722,ALTO,12.8,2117.1,0.906,0.57,0.728
20005,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES 2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,1014,15261,3168,7616,Semiurbanos,Oaxaca,Asuncion Ixtaltepec,20,5,448,0.722,ALTO,12.8,2117.1,0.906,0.57,0.728
20005,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES 1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,1014,15261,3168,7616,Semiurbanos,Oaxaca,Asuncion Ixtaltepec,20,5,448,0.722,ALTO,12.8,2117.1,0.906,0.57,0.728
20006,PLANTA DE TRATAMIENTO DE AGUAS RECIDUALES DE ASUNCION NOCHIXTLAN,1,NA,NA,1,10,NA,NA,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,Riego agricola,No Aplica,No Aplica,Fosa septica + Filtro biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1015,20464,2419,15851,Semiurbanos,Oaxaca,Asuncion Nochixtlan,20,6,458,0.721,ALTO,20.2,2052.8,0.842,0.615,0.724
